temperature_c,humidity_pct,rainfall_mm,estimated_soil_moisture_pct,soil_type,growth_stage,irrigation_label
19.2,48.5,0.0,54.4,loamy,fruiting,MEDIUM
19.4,31.1,2.2,60.0,clay,vegetative,MEDIUM
27.1,34.1,0.0,77.0,sandy,seedling,MEDIUM
34.9,92.6,0.0,60.8,loamy,fruiting,MEDIUM
34.5,34.5,14.1,51.4,sandy,seedling,MEDIUM
36.2,58.0,0.0,43.3,sandy,flowering,HIGH
40.9,65.4,2.3,36.6,clay,fruiting,MEDIUM
31.2,74.5,0.8,26.1,sandy,fruiting,HIGH
37.5,27.1,1.4,40.8,sandy,seedling,HIGH
37.7,84.7,36.3,77.7,sandy,vegetative,LOW
40.7,54.4,4.0,57.3,loamy,fruiting,MEDIUM
27.9,63.1,0.0,37.1,loamy,vegetative,MEDIUM
26.3,75.1,0.0,35.0,clay,fruiting,MEDIUM
42.0,30.6,0.0,60.8,clay,seedling,MEDIUM
19.0,74.3,7.7,44.4,loamy,fruiting,LOW
34.4,40.2,0.0,56.3,loamy,fruiting,MEDIUM
25.9,55.2,0.9,37.3,loamy,seedling,MEDIUM
18.0,90.5,0.0,67.3,sandy,seedling,MEDIUM
35.4,50.6,5.7,24.0,sandy,seedling,HIGH
36.3,56.7,0.0,40.8,loamy,vegetative,MEDIUM
19.2,86.8,7.9,33.8,sandy,fruiting,MEDIUM
20.6,85.2,0.0,70.4,loamy,seedling,LOW
29.3,80.2,5.3,27.5,clay,vegetative,LOW
22.3,35.1,0.0,13.9,loamy,fruiting,HIGH
34.7,94.2,3.6,58.3,clay,fruiting,LOW
19.3,45.4,0.0,53.5,loamy,vegetative,LOW
41.9,50.5,0.0,74.5,sandy,flowering,HIGH
39.9,39.0,0.0,51.0,sandy,vegetative,HIGH
23.1,56.2,3.1,55.5,loamy,seedling,MEDIUM
31.8,68.4,12.6,67.7,loamy,fruiting,LOW
21.9,89.3,0.0,53.8,sandy,seedling,MEDIUM
36.9,31.3,11.0,36.4,sandy,seedling,HIGH
30.5,69.6,4.5,75.1,sandy,vegetative,LOW
31.3,81.9,0.0,62.8,sandy,fruiting,MEDIUM
31.0,66.3,0.0,68.9,loamy,seedling,MEDIUM
36.3,47.3,0.0,25.3,sandy,vegetative,HIGH
34.1,76.7,0.0,37.9,clay,vegetative,LOW
31.5,56.0,0.0,32.1,clay,vegetative,MEDIUM
35.0,82.4,3.7,37.6,sandy,flowering,MEDIUM
39.8,30.6,10.1,51.2,sandy,seedling,HIGH
34.3,31.2,0.0,38.7,sandy,flowering,HIGH
23.7,52.5,8.2,73.7,loamy,vegetative,LOW
32.6,52.8,0.0,25.2,loamy,seedling,HIGH
39.9,71.7,0.0,76.3,sandy,flowering,MEDIUM
19.7,56.0,1.9,68.0,sandy,flowering,MEDIUM
38.5,64.2,0.0,23.7,clay,fruiting,MEDIUM
32.9,65.9,0.0,47.7,sandy,fruiting,HIGH
24.8,52.6,3.5,50.2,clay,flowering,LOW
24.9,72.4,0.0,45.0,clay,flowering,LOW
33.1,58.7,27.0,50.5,clay,vegetative,LOW
22.4,46.8,0.0,49.5,clay,seedling,MEDIUM
26.0,90.5,1.0,62.6,clay,seedling,LOW
19.5,91.7,0.7,48.9,sandy,seedling,MEDIUM
36.2,75.9,0.0,40.9,sandy,vegetative,HIGH
39.0,83.4,0.0,16.7,loamy,vegetative,MEDIUM
19.0,43.3,0.9,43.4,sandy,vegetative,MEDIUM
37.5,88.6,0.0,12.7,clay,flowering,MEDIUM
34.2,66.9,0.0,53.4,loamy,vegetative,LOW
19.7,35.6,0.0,64.3,clay,fruiting,LOW
29.3,28.4,6.3,35.7,sandy,flowering,HIGH
38.8,82.0,0.0,30.7,loamy,fruiting,HIGH
20.6,94.2,4.6,37.5,clay,vegetative,LOW
27.5,67.1,2.1,53.6,loamy,fruiting,MEDIUM
24.1,56.8,0.0,60.0,sandy,flowering,MEDIUM
41.4,57.4,0.0,33.5,clay,fruiting,MEDIUM
24.2,76.0,22.8,66.4,clay,vegetative,LOW
34.0,74.2,33.1,75.8,clay,vegetative,LOW
35.1,91.2,0.0,34.5,sandy,flowering,HIGH
31.5,53.4,2.1,85.1,clay,vegetative,LOW
41.6,52.8,0.0,38.7,clay,flowering,MEDIUM
28.2,70.5,8.8,64.1,clay,vegetative,LOW
40.9,66.3,0.0,42.5,loamy,vegetative,MEDIUM
33.8,94.1,39.7,95.0,loamy,fruiting,LOW
25.8,90.4,0.0,41.7,loamy,seedling,MEDIUM
38.0,32.1,28.9,95.0,clay,vegetative,LOW
32.4,75.5,1.1,23.6,sandy,flowering,HIGH
19.0,34.7,0.0,61.0,sandy,seedling,MEDIUM
23.7,94.7,0.0,64.9,clay,fruiting,LOW
26.1,67.3,0.0,46.1,sandy,flowering,MEDIUM
34.6,92.5,0.0,37.1,clay,seedling,MEDIUM
22.8,40.0,0.0,30.7,loamy,flowering,HIGH
22.1,29.7,0.0,69.2,loamy,vegetative,MEDIUM
39.1,85.6,31.8,58.0,sandy,flowering,LOW
24.7,78.5,0.0,90.4,sandy,seedling,LOW
33.8,38.3,0.0,43.4,loamy,vegetative,MEDIUM
19.8,31.0,2.7,38.7,loamy,seedling,HIGH
33.4,46.3,0.0,45.1,sandy,vegetative,MEDIUM
30.9,48.5,0.0,45.1,clay,flowering,MEDIUM
23.8,40.6,4.1,63.6,clay,fruiting,LOW
34.9,49.5,2.7,26.3,sandy,flowering,HIGH
42.0,62.2,0.0,30.7,clay,flowering,HIGH
25.6,82.8,25.4,77.5,clay,flowering,LOW
40.4,30.8,1.0,65.3,clay,seedling,LOW
24.2,55.3,0.0,53.7,sandy,vegetative,MEDIUM
38.7,50.7,0.0,27.3,loamy,fruiting,HIGH
39.8,68.1,1.2,47.8,sandy,flowering,HIGH
19.5,32.9,3.4,20.4,clay,fruiting,MEDIUM
33.5,35.1,0.0,45.8,loamy,vegetative,MEDIUM
19.4,89.3,25.9,74.2,loamy,seedling,LOW
33.7,44.7,1.4,52.7,clay,vegetative,LOW
30.6,51.9,0.0,59.8,clay,vegetative,MEDIUM
36.0,74.9,0.0,60.7,sandy,fruiting,HIGH
31.6,94.7,0.0,51.2,clay,flowering,MEDIUM
28.6,48.2,0.0,44.1,sandy,flowering,HIGH
22.4,80.0,0.0,82.2,clay,vegetative,LOW
19.6,51.1,3.1,37.8,clay,fruiting,MEDIUM
21.3,61.9,0.0,52.3,clay,fruiting,MEDIUM
21.8,68.0,0.0,29.8,sandy,fruiting,MEDIUM
33.1,38.9,0.0,29.0,loamy,fruiting,MEDIUM
36.0,58.6,0.0,14.1,clay,flowering,HIGH
35.0,52.4,35.0,83.8,loamy,fruiting,LOW
25.7,75.8,0.0,63.4,clay,vegetative,LOW
25.3,57.1,1.1,22.7,loamy,seedling,MEDIUM
31.6,37.8,0.0,25.8,loamy,fruiting,HIGH
36.7,35.0,0.0,36.7,loamy,seedling,HIGH
32.0,26.6,0.0,51.7,clay,seedling,MEDIUM
28.8,66.0,0.0,38.3,sandy,vegetative,MEDIUM
18.9,37.2,30.3,55.6,sandy,vegetative,LOW
35.3,65.5,2.9,51.6,clay,seedling,MEDIUM
40.8,54.5,0.0,31.2,sandy,flowering,HIGH
33.0,38.3,2.8,61.3,clay,fruiting,MEDIUM
22.5,82.0,0.0,55.4,sandy,fruiting,MEDIUM
23.7,59.7,0.0,58.6,clay,vegetative,LOW
27.6,48.5,0.0,69.2,loamy,fruiting,MEDIUM
32.8,85.9,0.0,32.8,clay,seedling,MEDIUM
36.1,60.2,0.0,54.4,loamy,seedling,MEDIUM
40.4,28.6,1.7,30.9,clay,vegetative,MEDIUM
40.3,77.9,0.0,14.7,clay,seedling,HIGH
28.2,54.8,4.7,42.8,clay,fruiting,MEDIUM
26.7,89.3,0.0,70.4,clay,flowering,LOW
41.8,84.3,0.0,40.7,sandy,seedling,HIGH
40.8,78.5,0.0,77.6,clay,fruiting,LOW
28.5,28.9,0.0,39.5,sandy,vegetative,HIGH
34.3,71.3,8.2,30.4,sandy,seedling,MEDIUM
29.7,35.2,0.0,71.1,loamy,vegetative,MEDIUM
40.0,32.1,32.2,84.4,clay,flowering,LOW
34.2,47.6,0.0,62.6,sandy,fruiting,HIGH
30.7,60.1,9.3,35.9,loamy,fruiting,MEDIUM
29.2,79.3,1.2,67.9,sandy,flowering,MEDIUM
39.0,73.2,0.0,47.9,sandy,flowering,HIGH
28.1,55.8,0.0,49.1,clay,vegetative,LOW
24.4,60.8,0.0,53.7,clay,seedling,LOW
27.0,94.0,0.9,17.6,loamy,flowering,MEDIUM
25.4,48.7,0.0,56.4,loamy,flowering,MEDIUM
19.8,87.6,11.5,33.1,loamy,vegetative,LOW
24.2,78.6,5.7,27.9,sandy,fruiting,MEDIUM
22.5,49.3,23.3,82.8,sandy,flowering,LOW
23.1,82.9,0.0,20.9,clay,seedling,MEDIUM
20.0,65.2,2.3,53.8,loamy,fruiting,MEDIUM
26.1,48.1,7.6,61.6,sandy,flowering,MEDIUM
32.0,54.9,0.0,62.4,sandy,fruiting,HIGH
20.4,35.5,0.0,73.8,loamy,flowering,LOW
38.6,75.1,0.0,11.1,loamy,seedling,HIGH
34.4,34.3,9.6,56.9,sandy,flowering,MEDIUM
30.1,31.6,0.0,85.8,clay,vegetative,LOW
39.4,76.4,0.0,82.7,loamy,flowering,LOW
31.7,74.1,0.0,92.9,sandy,seedling,MEDIUM
18.8,61.1,0.0,38.4,loamy,fruiting,MEDIUM
29.5,87.4,0.0,21.0,sandy,seedling,HIGH
39.8,49.5,0.0,42.2,clay,vegetative,MEDIUM
38.2,61.8,0.0,24.4,loamy,seedling,HIGH
35.8,34.2,1.4,31.9,loamy,seedling,HIGH
25.7,59.9,0.0,42.8,sandy,flowering,HIGH
35.3,53.4,0.0,31.2,sandy,fruiting,HIGH
40.2,84.3,2.3,5.0,loamy,flowering,HIGH
19.4,92.6,0.0,70.7,loamy,flowering,LOW
40.4,43.8,0.0,51.3,loamy,vegetative,MEDIUM
38.7,86.4,8.5,26.2,clay,flowering,MEDIUM
40.1,83.5,14.0,42.9,sandy,fruiting,MEDIUM
33.3,57.9,16.4,51.2,clay,fruiting,LOW
28.0,76.2,1.5,48.3,sandy,vegetative,MEDIUM
40.7,43.9,0.0,71.5,loamy,fruiting,MEDIUM
40.5,28.4,0.0,45.6,sandy,flowering,HIGH
25.9,53.4,0.0,79.6,clay,vegetative,LOW
37.6,61.1,0.0,18.8,sandy,vegetative,HIGH
38.9,39.0,0.0,25.3,loamy,seedling,HIGH
36.3,34.0,8.1,46.1,sandy,fruiting,HIGH
29.4,36.8,0.0,43.9,loamy,flowering,HIGH
28.5,51.6,0.0,62.6,sandy,vegetative,MEDIUM
37.0,63.7,0.0,33.9,clay,vegetative,MEDIUM
25.2,84.9,17.3,79.3,loamy,flowering,LOW
37.3,34.3,3.4,41.9,sandy,fruiting,HIGH
24.0,54.5,12.5,43.6,loamy,fruiting,LOW
38.8,38.0,24.5,67.2,clay,vegetative,LOW
33.6,26.1,0.0,35.5,loamy,fruiting,HIGH
32.7,51.5,0.0,40.3,clay,fruiting,MEDIUM
26.0,51.0,0.0,27.7,sandy,seedling,HIGH
38.8,42.8,13.9,41.8,sandy,seedling,MEDIUM
18.8,30.8,0.0,24.5,sandy,vegetative,HIGH
23.6,36.3,0.0,13.9,loamy,seedling,HIGH
18.7,57.3,0.0,58.8,clay,vegetative,MEDIUM
38.9,63.3,34.6,72.7,sandy,flowering,LOW
29.8,72.0,0.0,28.7,loamy,seedling,MEDIUM
18.9,44.9,1.3,5.0,loamy,fruiting,HIGH
23.6,84.7,0.0,41.3,loamy,flowering,MEDIUM
31.3,34.1,0.0,60.1,loamy,seedling,HIGH
29.4,32.1,27.0,53.7,loamy,vegetative,LOW
24.1,94.1,12.1,38.6,clay,vegetative,LOW
22.2,59.5,0.0,38.4,clay,vegetative,MEDIUM
20.9,50.9,4.8,66.9,sandy,flowering,LOW
19.3,40.4,36.3,95.0,sandy,flowering,LOW
24.3,61.4,3.8,48.9,clay,vegetative,LOW
29.5,30.2,21.4,50.9,clay,fruiting,LOW
36.0,81.1,0.0,21.7,sandy,fruiting,HIGH
20.6,70.6,5.0,58.4,clay,seedling,LOW
25.0,30.8,0.0,32.7,clay,vegetative,MEDIUM
23.7,72.1,0.0,41.2,sandy,vegetative,MEDIUM
31.1,56.2,0.0,26.1,sandy,seedling,HIGH
33.4,92.0,9.2,73.9,sandy,fruiting,LOW
28.4,82.3,0.0,15.1,sandy,flowering,HIGH
21.5,29.8,0.0,30.2,sandy,vegetative,HIGH
23.1,33.5,0.0,46.4,loamy,seedling,MEDIUM
26.2,85.2,0.0,46.9,clay,vegetative,LOW
31.3,51.5,34.6,60.8,sandy,seedling,LOW
34.6,28.1,0.0,48.4,loamy,fruiting,HIGH
21.0,49.8,0.0,76.6,clay,flowering,LOW
36.5,33.9,0.0,5.0,clay,vegetative,HIGH
24.0,94.0,0.0,20.8,sandy,flowering,MEDIUM
29.2,85.0,0.0,33.2,loamy,fruiting,MEDIUM
31.1,46.7,0.0,61.7,sandy,fruiting,HIGH
21.8,53.1,19.6,77.0,clay,seedling,LOW
35.6,74.8,0.0,9.2,loamy,seedling,HIGH
39.1,73.8,0.0,48.1,loamy,flowering,MEDIUM
35.9,57.8,3.2,20.5,loamy,flowering,MEDIUM
22.7,66.6,9.7,56.8,clay,fruiting,LOW
24.3,90.5,0.0,58.2,sandy,flowering,LOW
29.8,69.4,0.0,33.9,sandy,vegetative,MEDIUM
33.2,29.1,10.2,45.9,sandy,seedling,HIGH
40.2,74.2,0.0,60.4,sandy,flowering,HIGH
40.2,94.6,0.0,24.6,sandy,flowering,HIGH
34.0,62.2,0.0,92.8,loamy,flowering,MEDIUM
36.3,78.3,0.0,22.4,clay,seedling,MEDIUM
20.9,45.7,0.0,49.9,loamy,vegetative,MEDIUM
28.2,28.4,11.0,66.2,loamy,fruiting,LOW
19.4,47.3,1.9,27.9,loamy,flowering,MEDIUM
25.0,37.8,1.4,45.6,loamy,seedling,MEDIUM
26.9,88.4,28.5,60.0,sandy,seedling,LOW
34.8,94.1,0.0,39.5,clay,vegetative,LOW
24.2,52.2,0.0,32.9,loamy,flowering,MEDIUM
23.9,91.0,0.0,37.3,clay,flowering,LOW
21.0,75.5,0.0,43.7,clay,flowering,LOW
31.4,27.9,0.0,47.3,sandy,flowering,HIGH
30.6,45.9,0.0,43.6,sandy,fruiting,HIGH
28.6,71.8,38.6,95.0,sandy,seedling,LOW
31.3,59.0,7.4,64.5,sandy,seedling,LOW
22.9,92.2,0.0,84.8,sandy,vegetative,LOW
37.3,41.9,0.0,5.0,sandy,fruiting,HIGH
20.5,49.3,0.0,65.0,sandy,seedling,MEDIUM
36.1,26.6,14.9,29.9,clay,flowering,MEDIUM
33.7,73.7,1.8,54.8,loamy,fruiting,MEDIUM
39.6,45.7,0.0,19.2,sandy,vegetative,HIGH
38.2,76.6,0.0,74.9,sandy,vegetative,MEDIUM
27.4,90.6,0.0,33.0,sandy,fruiting,HIGH
32.3,53.2,0.0,45.5,clay,flowering,MEDIUM
26.3,60.3,0.0,51.6,clay,flowering,MEDIUM
21.3,52.2,0.0,41.7,loamy,fruiting,MEDIUM
20.5,84.9,8.3,71.2,clay,seedling,LOW
19.1,61.6,8.8,58.1,loamy,seedling,LOW
27.5,71.6,29.7,75.9,loamy,fruiting,LOW
28.1,78.3,0.0,45.8,clay,seedling,MEDIUM
37.7,34.7,14.5,62.7,sandy,flowering,MEDIUM
25.6,31.3,0.0,40.2,clay,vegetative,MEDIUM
21.4,55.6,0.0,30.6,loamy,seedling,MEDIUM
18.9,43.5,0.0,52.9,clay,seedling,MEDIUM
38.2,81.3,0.0,39.7,clay,vegetative,MEDIUM
18.4,70.0,0.0,56.1,clay,fruiting,LOW
37.8,78.3,0.0,43.8,loamy,seedling,MEDIUM
26.6,64.3,0.0,61.2,sandy,fruiting,MEDIUM
38.5,25.5,1.7,23.8,clay,fruiting,HIGH
29.8,55.9,0.0,45.7,clay,fruiting,MEDIUM
26.3,63.9,5.4,77.0,loamy,flowering,LOW
29.7,52.3,1.0,58.5,sandy,vegetative,MEDIUM
35.3,28.3,0.0,45.5,sandy,vegetative,HIGH
20.8,58.5,0.0,41.7,clay,vegetative,LOW
37.1,84.5,1.5,47.5,clay,seedling,MEDIUM
38.9,29.9,0.0,52.0,clay,fruiting,MEDIUM
31.5,33.1,26.3,64.8,clay,flowering,LOW
28.1,31.7,4.7,38.2,loamy,vegetative,MEDIUM
32.7,42.9,0.0,23.5,loamy,flowering,HIGH
33.1,54.0,0.0,66.9,clay,seedling,LOW
35.8,36.2,0.0,61.0,sandy,vegetative,MEDIUM
40.9,35.4,0.0,46.4,sandy,vegetative,HIGH
34.1,71.5,15.9,50.0,loamy,seedling,LOW
40.6,83.1,3.9,44.2,clay,vegetative,LOW
36.1,55.4,0.0,36.3,loamy,vegetative,MEDIUM
22.8,26.7,1.2,58.1,loamy,seedling,MEDIUM
23.0,86.5,0.0,48.9,clay,vegetative,LOW
26.6,71.0,4.7,7.6,sandy,seedling,HIGH
37.5,87.4,0.0,13.4,sandy,flowering,HIGH
29.3,56.3,1.4,18.3,clay,flowering,MEDIUM
35.2,67.6,6.2,44.4,loamy,seedling,MEDIUM
30.2,73.0,13.7,64.9,clay,flowering,LOW
41.6,33.1,0.0,45.8,clay,vegetative,MEDIUM
33.0,38.9,37.6,65.7,loamy,flowering,LOW
31.7,50.2,0.0,53.0,loamy,seedling,MEDIUM
19.9,71.1,3.5,64.0,clay,seedling,LOW
20.6,53.5,4.5,17.7,loamy,vegetative,MEDIUM
33.1,63.9,0.0,21.3,clay,flowering,MEDIUM
34.4,67.2,0.0,48.0,sandy,flowering,MEDIUM
26.1,84.6,2.7,45.3,sandy,seedling,MEDIUM
21.3,57.0,4.8,52.7,clay,fruiting,LOW
19.9,47.1,0.0,72.3,clay,flowering,LOW
23.2,35.8,0.0,58.8,clay,vegetative,LOW
24.7,31.6,0.0,44.6,loamy,vegetative,MEDIUM
28.3,53.6,0.0,59.8,loamy,flowering,MEDIUM
40.8,73.6,1.4,47.9,sandy,fruiting,HIGH
38.8,75.9,0.0,40.4,sandy,fruiting,HIGH
33.9,73.4,0.0,44.5,sandy,fruiting,HIGH
25.9,53.6,0.0,63.4,loamy,vegetative,LOW
37.4,63.5,0.0,47.7,loamy,seedling,HIGH
25.0,68.2,0.0,58.1,loamy,vegetative,MEDIUM
37.8,39.0,0.0,43.0,loamy,vegetative,MEDIUM
21.6,64.7,0.0,27.4,sandy,vegetative,MEDIUM
39.0,90.3,8.1,61.4,clay,fruiting,LOW
20.8,58.3,0.0,5.0,clay,vegetative,MEDIUM
21.5,52.6,3.8,67.3,clay,flowering,LOW
34.6,88.0,12.6,32.5,sandy,flowering,MEDIUM
37.2,49.9,0.0,61.2,sandy,vegetative,MEDIUM
28.8,68.8,0.0,26.0,loamy,vegetative,MEDIUM
41.5,30.3,0.0,20.8,sandy,vegetative,HIGH
22.4,79.8,0.0,28.1,sandy,fruiting,HIGH
34.9,82.6,0.0,70.2,sandy,fruiting,MEDIUM
29.0,53.4,2.1,57.3,clay,fruiting,LOW
28.8,79.1,0.0,39.1,sandy,vegetative,MEDIUM
21.1,57.9,0.0,64.7,clay,seedling,LOW
31.4,50.2,17.1,73.6,clay,seedling,LOW
32.5,54.4,0.0,47.8,loamy,fruiting,MEDIUM
21.6,58.4,0.0,24.6,sandy,seedling,HIGH
37.6,86.6,3.7,82.6,sandy,seedling,LOW
20.7,34.5,0.0,69.4,sandy,vegetative,MEDIUM
22.5,89.4,0.0,35.4,sandy,flowering,MEDIUM
28.9,60.4,0.0,58.2,sandy,seedling,MEDIUM
34.0,47.8,32.3,89.2,sandy,seedling,LOW
38.8,28.4,0.0,50.3,clay,flowering,MEDIUM
22.2,72.2,0.0,52.4,clay,seedling,LOW
25.3,52.8,0.0,55.3,sandy,vegetative,MEDIUM
23.8,59.5,0.0,37.7,loamy,fruiting,MEDIUM
40.3,68.2,10.6,32.2,sandy,flowering,MEDIUM
32.3,68.6,0.0,62.6,loamy,fruiting,MEDIUM
41.5,93.0,0.0,10.3,sandy,vegetative,HIGH
24.7,41.1,0.0,41.3,sandy,flowering,HIGH
21.8,72.6,16.8,57.6,clay,seedling,LOW
40.3,81.2,0.0,46.9,sandy,seedling,HIGH
31.7,94.6,0.0,65.3,sandy,flowering,MEDIUM
38.6,86.5,0.0,49.1,sandy,fruiting,MEDIUM
33.8,66.3,4.8,28.7,sandy,seedling,HIGH
38.2,85.6,0.0,28.3,sandy,seedling,HIGH
29.5,47.4,35.4,65.5,sandy,fruiting,LOW
23.7,32.1,0.0,41.1,loamy,vegetative,MEDIUM
23.5,72.3,11.8,60.8,loamy,flowering,LOW
28.1,94.4,0.0,28.3,sandy,fruiting,MEDIUM
24.9,84.7,13.2,84.0,clay,seedling,LOW
30.8,80.1,1.2,41.6,loamy,vegetative,LOW
25.4,46.7,0.0,41.7,sandy,vegetative,MEDIUM
30.2,80.4,18.7,61.3,sandy,flowering,LOW
22.0,67.0,0.0,50.0,loamy,seedling,MEDIUM
24.5,68.4,30.7,77.6,clay,flowering,LOW
21.8,62.6,0.0,38.2,sandy,flowering,MEDIUM
21.2,81.7,0.0,44.6,sandy,seedling,MEDIUM
21.4,32.6,0.0,38.0,clay,vegetative,MEDIUM
36.6,44.3,0.0,74.2,sandy,fruiting,HIGH
21.8,86.0,0.0,49.0,clay,flowering,LOW
22.6,79.0,29.1,48.0,clay,vegetative,LOW
21.1,27.3,0.0,69.6,clay,fruiting,MEDIUM
38.1,71.1,6.6,39.9,sandy,flowering,HIGH
18.7,43.6,0.0,57.4,clay,flowering,LOW
39.6,27.1,2.7,54.2,loamy,seedling,HIGH
29.4,94.4,0.6,55.2,loamy,fruiting,MEDIUM
28.0,54.2,4.6,24.7,clay,flowering,MEDIUM
25.2,52.7,0.0,73.7,loamy,seedling,MEDIUM
35.7,51.3,10.4,62.2,sandy,vegetative,LOW
30.9,88.0,1.4,57.4,clay,vegetative,LOW
28.7,59.9,4.0,54.0,loamy,vegetative,LOW
33.0,62.7,0.0,19.8,loamy,fruiting,HIGH
36.1,69.8,0.0,53.0,clay,fruiting,MEDIUM
41.8,41.6,0.0,84.6,sandy,seedling,HIGH
25.9,89.8,0.0,86.4,clay,fruiting,LOW
36.8,30.7,0.0,52.0,clay,flowering,MEDIUM
27.3,50.1,0.0,28.7,sandy,seedling,HIGH
34.0,94.4,0.0,49.9,loamy,vegetative,LOW
36.1,86.5,0.0,88.4,sandy,fruiting,LOW
18.2,29.7,0.0,52.0,loamy,flowering,MEDIUM
37.4,34.2,0.0,75.9,loamy,fruiting,MEDIUM
36.5,61.7,0.0,33.6,loamy,fruiting,HIGH
25.5,85.4,0.0,16.3,clay,flowering,MEDIUM
25.3,87.8,0.0,36.3,sandy,vegetative,MEDIUM
33.7,82.2,0.0,47.9,loamy,fruiting,MEDIUM
40.9,83.6,4.0,17.5,clay,fruiting,MEDIUM
20.4,57.3,4.7,67.4,clay,fruiting,LOW
21.9,74.8,14.8,83.3,clay,vegetative,LOW
28.8,39.2,0.0,50.5,loamy,seedling,MEDIUM
24.3,73.1,10.1,36.3,clay,fruiting,LOW
37.5,53.6,0.0,57.9,clay,vegetative,MEDIUM
33.6,54.0,0.0,23.0,clay,seedling,MEDIUM
32.7,80.0,3.5,20.4,sandy,flowering,HIGH
38.2,35.0,0.0,38.4,sandy,vegetative,HIGH
18.1,40.1,9.1,39.0,sandy,flowering,MEDIUM
23.4,82.6,0.0,47.1,clay,fruiting,MEDIUM
40.0,82.2,0.0,46.3,sandy,seedling,HIGH
19.3,93.0,0.0,49.8,sandy,flowering,LOW
28.5,58.2,7.3,43.7,loamy,vegetative,LOW
41.1,73.5,24.1,78.1,loamy,fruiting,LOW
28.0,62.1,0.0,67.7,sandy,fruiting,MEDIUM
22.9,45.9,11.4,89.8,sandy,vegetative,LOW
35.1,86.5,3.3,53.5,sandy,seedling,MEDIUM
30.7,52.0,0.0,49.7,clay,vegetative,MEDIUM
34.6,27.7,0.0,56.1,sandy,vegetative,HIGH
24.7,35.8,3.9,60.1,loamy,seedling,MEDIUM
39.2,39.8,0.0,30.8,clay,fruiting,HIGH
19.3,61.3,0.0,34.0,loamy,seedling,MEDIUM
20.7,82.9,0.0,59.6,clay,seedling,LOW
25.6,58.3,30.5,83.9,clay,seedling,LOW
23.3,48.2,0.0,57.5,loamy,vegetative,MEDIUM
37.6,82.5,0.0,24.6,sandy,vegetative,HIGH
29.9,35.5,0.0,49.9,loamy,vegetative,MEDIUM
38.4,33.9,8.9,33.0,sandy,vegetative,MEDIUM
40.5,38.0,4.5,59.8,sandy,seedling,HIGH
29.1,44.2,0.0,69.0,clay,fruiting,MEDIUM
36.0,32.4,0.0,36.4,sandy,vegetative,HIGH
24.5,79.8,0.7,67.2,loamy,vegetative,LOW
23.3,65.7,0.0,56.1,clay,flowering,LOW
28.3,51.1,0.0,5.0,loamy,fruiting,HIGH
34.9,60.3,0.0,60.1,clay,flowering,MEDIUM
30.1,92.9,0.0,71.8,loamy,seedling,LOW
29.3,86.3,3.4,65.1,loamy,seedling,MEDIUM
31.2,64.7,0.0,61.2,sandy,seedling,MEDIUM
41.4,81.1,0.0,21.0,clay,seedling,MEDIUM
40.7,54.8,0.0,13.7,clay,vegetative,MEDIUM
35.2,45.7,0.0,19.2,clay,vegetative,MEDIUM
30.8,69.4,0.0,38.1,sandy,fruiting,HIGH
30.8,28.3,0.0,41.8,loamy,fruiting,HIGH
33.3,91.2,16.7,61.4,clay,flowering,LOW
34.8,49.0,0.0,27.6,clay,flowering,MEDIUM
25.4,69.7,1.0,57.4,clay,vegetative,LOW
39.5,58.7,0.0,16.4,loamy,vegetative,HIGH
35.8,74.4,0.0,65.7,loamy,seedling,MEDIUM
26.3,80.7,0.0,29.1,clay,fruiting,LOW
41.0,64.6,0.0,53.7,sandy,vegetative,HIGH
27.9,63.4,1.9,95.0,loamy,seedling,LOW
18.9,68.6,0.0,59.8,sandy,fruiting,MEDIUM
28.3,67.8,11.1,50.8,sandy,seedling,MEDIUM
33.3,32.2,0.9,29.0,clay,fruiting,MEDIUM
28.9,53.1,6.4,63.0,loamy,flowering,LOW
37.3,84.6,0.0,53.4,clay,fruiting,MEDIUM
25.9,72.9,0.0,51.3,loamy,vegetative,MEDIUM
33.9,70.8,0.5,55.0,sandy,flowering,MEDIUM
41.1,44.5,8.4,50.5,clay,fruiting,MEDIUM
36.3,71.8,11.3,50.9,sandy,flowering,LOW
27.5,77.6,0.0,57.3,sandy,seedling,MEDIUM
20.7,26.3,1.1,25.6,sandy,flowering,HIGH
21.2,59.5,0.0,35.5,clay,flowering,MEDIUM
18.7,60.6,2.9,36.3,sandy,vegetative,MEDIUM
27.1,35.9,0.0,46.8,loamy,vegetative,MEDIUM
25.8,70.1,10.2,41.1,clay,seedling,LOW
36.4,87.9,0.0,36.3,sandy,vegetative,MEDIUM
27.1,81.0,2.3,43.4,clay,seedling,MEDIUM
20.1,63.7,0.0,87.5,loamy,vegetative,LOW
27.6,28.6,1.6,36.9,clay,vegetative,MEDIUM
20.8,81.9,0.0,45.9,clay,seedling,LOW
36.5,57.8,0.0,52.9,sandy,flowering,HIGH
22.0,51.9,7.9,93.8,sandy,seedling,LOW
33.7,43.1,2.1,47.7,clay,fruiting,MEDIUM
26.2,82.1,0.0,34.2,sandy,seedling,MEDIUM
32.9,69.7,11.7,58.0,loamy,seedling,LOW
30.3,90.9,3.3,39.6,loamy,seedling,MEDIUM
38.4,73.4,0.0,24.8,loamy,flowering,HIGH
28.1,83.4,1.0,30.5,loamy,vegetative,MEDIUM
